Date,Category,DDR4 8G (1G*8) 2400 Mbps,DDR4 4G (512M*8) 2400 Mbps,DDR3 4Gb 512Mx8 1600/1866Mbps,DDR3 4Gb 512Mx8 eTT,DDR3 4Gb 256Mx16 1600/1866Mbps,DDR3 2Gb 256Mx8 1600/1866Mbps,SLC 2Gb 256MBx8,SLC 1Gb 128MBx8,MLC 64Gb 8GBx8,MLC 32Gb 4GBx8,3D TLC  256Gb,MicroSD 32GB C10/U1/U3,MicroSD 16GB C10/U1,MicroSD 32GB Ink die,MicroSD 16GB Ink die,eMMC 16GB,eMMC 8GB,eMMC 4GB,Dimension,DDR4 8G (1G*8) 2400 MbpsNormalised,DDR4 4G (512M*8) 2400 MbpsNormalised,DDR3 4Gb 512Mx8 1600/1866MbpsNormalised,DDR3 4Gb 512Mx8 eTTNormalised,DDR3 4Gb 256Mx16 1600/1866MbpsNormalised,DDR3 2Gb 256Mx8 1600/1866MbpsNormalised,SLC 2Gb 256MBx8Normalised,SLC 1Gb 128MBx8Normalised,MLC 64Gb 8GBx8Normalised,MLC 32Gb 4GBx8Normalised,3D TLC  256GbNormalised,MicroSD 32GB C10/U1/U3Normalised,MicroSD 16GB C10/U1Normalised,MicroSD 32GB Ink dieNormalised,MicroSD 16GB Ink dieNormalised,eMMC 16GBNormalised,eMMC 8GBNormalised,eMMC 4GBNormalised
09-10-2019,Spot Prices,3.0669999999999997,1.85,1.5859999999999999,0.992,1.474,1.073,,,2.339,2.18,,,,,,,,,All Time,0.34058856191004994,0.398620986856281,0.43368881596937375,0.34325259515570933,0.4597629444791016,0.5803136830719308,,,0.584896224056014,0.7447898872565767,,,,,,,,
10-10-2019,Spot Prices,3.0669999999999997,1.85,1.5859999999999999,0.991,1.473,1.07,,,2.344,2.1719999999999997,,,,,,,,,All Time,0.34058856191004994,0.398620986856281,0.43368881596937375,0.34290657439446365,0.4594510293200249,0.578691184424013,,,0.5861465366341585,0.7420567133583873,,,,,,,,
11-10-2019,Spot Prices,3.063,1.827,1.585,0.99,1.473,1.07,,,2.3280000000000003,2.1630000000000003,,,,,,,,,All Time,0.3401443642420877,0.3936651583710407,0.4334153677878042,0.34256055363321797,0.4594510293200249,0.578691184424013,,,0.5821455363840962,0.7389818927229246,,,,,,,,
14-10-2019,Spot Prices,3.063,1.8,1.584,0.988,1.473,1.069,,,2.307,2.174,,,,,,,,,All Time,0.3401443642420877,0.3878474466709761,0.43314191960623466,0.3418685121107266,0.4594510293200249,0.5781503515413737,,,0.576894223555889,0.7427400068329347,,,,,,,,
15-10-2019,Spot Prices,3.053,1.7830000000000001,1.584,0.988,1.473,1.068,,,2.307,2.1790000000000003,,,,,,,,,All Time,0.3390338700721821,0.38418444300797244,0.43314191960623466,0.3418685121107266,0.4594510293200249,0.5776095186587344,,,0.576894223555889,0.7444482405193031,,,,,,,,
16-10-2019,Spot Prices,3.017,1.767,1.5819999999999999,0.985,1.473,1.068,,,2.307,2.201,,,,,,,,,All Time,0.3350360910605219,0.38073691014867483,0.4325950232430954,0.3408304498269896,0.4594510293200249,0.5776095186587344,,,0.576894223555889,0.7519644687393235,,,,,,,,
17-10-2019,Spot Prices,2.997,1.76,1.5819999999999999,0.983,1.4709999999999999,1.0659999999999998,,,2.307,2.201,,,,,,,,,All Time,0.3328151027207107,0.37922861452273215,0.4325950232430954,0.34013840830449826,0.4588271990018714,0.5765278528934559,,,0.576894223555889,0.7519644687393235,,,,,,,,
18-10-2019,Spot Prices,2.99,1.7530000000000001,1.5819999999999999,0.983,1.47,1.065,,,2.313,2.211,,,,,,,,,All Time,0.3320377568017768,0.37772031889678953,0.4325950232430954,0.34013840830449826,0.4585152838427947,0.5759870200108166,,,0.5783945986496625,0.75538093611206,,,,,,,,
21-10-2019,Spot Prices,2.967,1.7530000000000001,1.5759999999999998,0.98,1.47,1.063,,,2.316,2.214,,,,,,,,,All Time,0.32948362021099387,0.37772031889678953,0.43095433415367784,0.3391003460207612,0.4585152838427947,0.5749053542455381,,,0.5791447861965492,0.7564058763238811,,,,,,,,
22-10-2019,Spot Prices,2.957,1.743,1.5759999999999998,0.978,1.469,1.06,,,2.3169999999999997,2.219,,,,,,,,,All Time,0.32837312604108826,0.3755656108597285,0.43095433415367784,0.33840830449826986,0.45820336868371797,0.5732828555976204,,,0.5793948487121781,0.7581141100102493,,,,,,,,
25-10-2019,Spot Prices,2.907,1.7369999999999999,1.574,0.96,1.469,1.058,,,2.319,2.224,,,,,,,,,All Time,0.3228206551915602,0.37427278603749187,0.4304074377905387,0.33217993079584773,0.45820336868371797,0.5722011898323418,,,0.5798949737434359,0.7598223436966177,,,,,,,,
28-10-2019,Spot Prices,2.9019999999999997,1.7369999999999999,1.569,0.955,1.469,1.058,,,2.32,2.233,,,,,,,,,All Time,0.32226540810660737,0.37427278603749187,0.42904019688269074,0.33044982698961933,0.45820336868371797,0.5722011898323418,,,0.5801450362590648,0.7628971643320807,,,,,,,,
29-10-2019,Spot Prices,2.8930000000000002,1.73,1.561,0.95,1.4680000000000002,1.058,,,2.32,2.254,,,,,,,,,All Time,0.3212659633536924,0.37276449041154924,0.426852611430134,0.328719723183391,0.4578914535246413,0.5722011898323418,,,0.5801450362590648,0.7700717458148275,,,,,,,,
31-10-2019,Spot Prices,2.883,1.73,1.556,0.94,1.463,1.053,,,2.309,2.259,,,,,,,,,All Time,0.32015546918378673,0.37276449041154924,0.425485370522286,0.32525951557093424,0.4563318777292576,0.5694970254191455,,,0.5773943485871469,0.7717799795011957,,,,,,,,
01-11-2019,Spot Prices,2.88,1.73,1.556,0.935,1.4609999999999999,1.05,,,2.307,2.258,,,,,,,,,All Time,0.31982232093281504,0.37276449041154924,0.425485370522286,0.3235294117647059,0.4557080474111041,0.5678745267712277,,,0.576894223555889,0.771438332763922,,,,,,,,
04-11-2019,Spot Prices,2.877,1.73,1.555,0.935,1.46,1.05,,,2.306,2.259,,,,,,,,,All Time,0.31948917268184335,0.37276449041154924,0.4252119223407164,0.3235294117647059,0.45539613225202735,0.5678745267712277,,,0.5766441610402602,0.7717799795011957,,,,,,,,
05-11-2019,Spot Prices,2.87,1.7269999999999999,1.548,0.925,1.4580000000000002,1.046,,,2.305,2.259,,,,,,,,,All Time,0.3187118267629095,0.3721180780004309,0.4232977850697293,0.32006920415224915,0.45477230193387397,0.5657111952406707,,,0.5763940985246312,0.7717799795011957,,,,,,,,
06-11-2019,Spot Prices,2.867,1.7269999999999999,1.548,0.92,1.455,1.046,,,2.3040000000000003,2.246,,,,,,,,,All Time,0.3183786785119378,0.3721180780004309,0.4232977850697293,0.31833910034602075,0.4538365564566438,0.5657111952406707,,,0.5761440360090023,0.7673385719166382,,,,,,,,
07-11-2019,Spot Prices,2.863,1.7269999999999999,1.547,0.92,1.455,1.044,,,2.3040000000000003,2.246,,,,,,,,,All Time,0.3179344808439755,0.3721180780004309,0.42302433688815966,0.31833910034602075,0.4538365564566438,0.5646295294753921,,,0.5761440360090023,0.7673385719166382,,,,,,,,
08-11-2019,Spot Prices,2.853,1.723,1.546,0.92,1.453,1.044,,,2.3040000000000003,2.242,,,,,,,,,All Time,0.31682398667406997,0.37125619478560656,0.4227508887065901,0.31833910034602075,0.4532127261384903,0.5646295294753921,,,0.5761440360090023,0.7659719849675436,,,,,,,,
11-11-2019,Spot Prices,2.847,1.72,1.544,0.92,1.45,1.044,,,2.3040000000000003,2.241,,,,,,,,,All Time,0.3161576901721266,0.3706097823744883,0.4222039923434509,0.31833910034602075,0.45227698066126004,0.5646295294753921,,,0.5761440360090023,0.7656303382302699,,,,,,,,
12-11-2019,Spot Prices,2.833,1.7169999999999999,1.5430000000000001,0.92,1.443,1.044,,,2.301,2.241,,,,,,,,,All Time,0.31460299833425875,0.3699633699633699,0.42193054416188136,0.31833910034602075,0.450093574547723,0.5646295294753921,,,0.5753938484621156,0.7656303382302699,,,,,,,,
13-11-2019,Spot Prices,2.83,1.7169999999999999,1.541,0.92,1.44,1.035,,,2.301,2.241,,,,,,,,,All Time,0.31426985008328706,0.3699633699633699,0.4213836477987421,0.31833910034602075,0.44915782907049273,0.5597620335316387,,,0.5753938484621156,0.7656303382302699,,,,,,,,
14-11-2019,Spot Prices,2.83,1.713,1.538,0.915,1.436,1.03,,,2.312,2.241,,,,,,,,,All Time,0.31426985008328706,0.3691014867485456,0.42056330325403335,0.3166089965397924,0.44791016843418585,0.5570578691184425,,,0.5781445361340335,0.7656303382302699,,,,,,,,
15-11-2019,Spot Prices,2.8169999999999997,1.703,1.536,0.915,1.433,1.025,,,2.3209999999999997,2.241,,,,,,,,,All Time,0.3128262076624097,0.3669467787114846,0.4200164068908942,0.3166089965397924,0.44697442295695566,0.554353704705246,,,0.5803950987746936,0.7656303382302699,,,,,,,,
18-11-2019,Spot Prices,2.803,1.69,1.5330000000000001,0.91,1.43,1.021,,,2.3209999999999997,2.241,,,,,,,,,All Time,0.3112715158245419,0.3641456582633053,0.41919606234618545,0.314878892733564,0.4460386774797254,0.552190373174689,,,0.5803950987746936,0.7656303382302699,,,,,,,,
19-11-2019,Spot Prices,2.793,1.683,1.528,0.905,1.429,1.016,,,2.3209999999999997,2.241,,,,,,,,,All Time,0.3101610216546363,0.3626373626373626,0.41782882143833744,0.3131487889273356,0.44572676232064873,0.5494862087614927,,,0.5803950987746936,0.7656303382302699,,,,,,,,
21-11-2019,Spot Prices,2.773,1.6569999999999998,1.5130000000000001,0.9,1.425,1.012,,,2.334,2.241,,,,,,,,,All Time,0.3079400333148251,0.35703512174100405,0.4137270987147936,0.31141868512110726,0.4444791016843418,0.5473228772309356,,,0.5836459114778695,0.7656303382302699,,,,,,,,
22-11-2019,Spot Prices,2.7569999999999997,1.653,1.511,0.895,1.423,1.0070000000000001,,,2.336,2.242,,,,,,,,,All Time,0.30616324264297606,0.3561732385261797,0.4131802023516543,0.30968858131487886,0.44385527136618835,0.5446187128177394,,,0.5841460365091273,0.7659719849675436,,,,,,,,
25-11-2019,Spot Prices,2.753,1.65,1.5090000000000001,0.895,1.423,1.003,,,2.338,2.242,,,,,,,,,All Time,0.30571904497501384,0.35552682611506137,0.4126333059885152,0.30968858131487886,0.44385527136618835,0.5424553812871822,,,0.5846461615403852,0.7659719849675436,,,,,,,,
26-11-2019,Spot Prices,2.748,1.6469999999999998,1.506,0.895,1.423,0.998,,,2.344,2.247,,,,,,,,,All Time,0.3051637978900611,0.3548804137039431,0.4118129614438064,0.30968858131487886,0.44385527136618835,0.539751216873986,,,0.5861465366341585,0.7676802186539118,,,,,,,,
27-11-2019,Spot Prices,2.747,1.646,1.505,0.91,1.422,0.996,,,2.3480000000000003,2.252,,,,,,,,,All Time,0.30505274847307046,0.354664942900237,0.41153951326223676,0.314878892733564,0.4435433562071116,0.5386695511087074,,,0.5871467866966743,0.7693884523402801,,,,,,,,
28-11-2019,Spot Prices,2.747,1.645,1.5019999999999998,0.91,1.422,0.9940000000000001,,,2.351,2.252,,,,,,,,,All Time,0.30505274847307046,0.35444947209653094,0.41071916871752795,0.314878892733564,0.4435433562071116,0.5375878853434289,,,0.5878969742435609,0.7693884523402801,,,,,,,,
04-12-2019,Spot Prices,2.7319999999999998,1.645,1.5019999999999998,0.925,1.416,0.9940000000000001,,,2.351,2.2569999999999997,,,,,,,,,All Time,0.30338700721821205,0.35444947209653094,0.41071916871752795,0.32006920415224915,0.4416718652526512,0.5375878853434289,,,0.5878969742435609,0.7710966860266483,,,,,,,,
05-12-2019,Spot Prices,2.7319999999999998,1.64,1.501,0.93,1.416,0.991,,,2.355,2.2569999999999997,,,,,,,,,All Time,0.30338700721821205,0.3533721180780004,0.4104457205359584,0.3217993079584775,0.4416718652526512,0.5359653866955111,,,0.5888972243060766,0.7710966860266483,,,,,,,,
09-12-2019,Spot Prices,2.738,1.635,1.5,0.94,1.415,0.9840000000000001,,,2.349,2.2569999999999997,,,,,,,,,All Time,0.30405330372015543,0.35229476405946997,0.41017227235438886,0.32525951557093424,0.4413599500935745,0.5321795565170363,,,0.5873968492123032,0.7710966860266483,,,,,,,,
10-12-2019,Spot Prices,2.7569999999999997,1.6369999999999998,1.492,0.955,1.415,0.98,,,2.3480000000000003,2.2569999999999997,,,,,,,,,All Time,0.30616324264297606,0.3527257056668821,0.4079846869018321,0.33044982698961933,0.4413599500935745,0.5300162249864792,,,0.5871467866966743,0.7710966860266483,,,,,,,,
11-12-2019,Spot Prices,2.783,1.6369999999999998,1.492,0.965,1.415,0.98,,,2.333,2.2569999999999997,,,,,,,,,All Time,0.30905052748473066,0.3527257056668821,0.4079846869018321,0.3339100346020761,0.4413599500935745,0.5300162249864792,,,0.5833958489622406,0.7710966860266483,,,,,,,,
12-12-2019,Spot Prices,2.863,1.6369999999999998,1.5090000000000001,0.975,1.4180000000000001,0.998,,,2.33,2.2569999999999997,,,,,,,,,All Time,0.3179344808439755,0.3527257056668821,0.4126333059885152,0.3373702422145328,0.4422956955708047,0.539751216873986,,,0.5826456614153539,0.7710966860266483,,,,,,,,
13-12-2019,Spot Prices,2.97,1.683,1.5190000000000001,0.998,1.443,1.0,,,2.3280000000000003,2.2569999999999997,,,,,,,,,All Time,0.32981676846196556,0.3626373626373626,0.41536778780421113,0.34532871972318335,0.450093574547723,0.5408328826392644,,,0.5821455363840962,0.7710966860266483,,,,,,,,
16-12-2019,Spot Prices,3.017,1.7180000000000002,1.5319999999999998,1.005,1.4580000000000002,1.004,,,2.3280000000000003,2.2569999999999997,,,,,,,,,All Time,0.3350360910605219,0.3701788407670761,0.41892261416461574,0.34775086505190306,0.45477230193387397,0.5429962141698216,,,0.5821455363840962,0.7710966860266483,,,,,,,,
17-12-2019,Spot Prices,3.017,1.733,1.5390000000000001,1.015,1.493,1.04,,,2.3280000000000003,2.2569999999999997,,,,,,,,,All Time,0.3350360910605219,0.37341090282266753,0.420836751435603,0.3512110726643598,0.4656893325015595,0.5624661979448351,,,0.5821455363840962,0.7710966860266483,,,,,,,,
18-12-2019,Spot Prices,3.023,1.7369999999999999,1.547,1.035,1.5030000000000001,1.048,,,2.3280000000000003,2.2569999999999997,,,,,,,,,All Time,0.3357023875624653,0.37427278603749187,0.42302433688815966,0.3581314878892733,0.46880848409232684,0.5667928610059492,,,0.5821455363840962,0.7710966860266483,,,,,,,,
19-12-2019,Spot Prices,3.0269999999999997,1.7369999999999999,1.5490000000000002,1.045,1.518,1.056,,,2.3280000000000003,2.2569999999999997,,,,,,,,,All Time,0.33614658523042745,0.37427278603749187,0.4235712332512989,0.36159169550173004,0.4734872114784778,0.5711195240670633,,,0.5821455363840962,0.7710966860266483,,,,,,,,
20-12-2019,Spot Prices,3.0269999999999997,1.75,1.5519999999999998,1.06,1.52,1.058,,,2.343,2.2569999999999997,,,,,,,,,All Time,0.33614658523042745,0.3770739064856712,0.4243915777960076,0.36678200692041524,0.47411104179663127,0.5722011898323418,,,0.5858964741185296,0.7710966860266483,,,,,,,,
23-12-2019,Spot Prices,3.0269999999999997,1.75,1.554,1.08,1.525,1.07,,,2.345,2.258,,,,,,,,,All Time,0.33614658523042745,0.3770739064856712,0.4249384741591469,0.3737024221453287,0.4756706175920149,0.578691184424013,,,0.5863965991497876,0.771438332763922,,,,,,,,
24-12-2019,Spot Prices,3.0269999999999997,1.75,1.554,1.09,1.525,1.07,,,2.352,2.258,,,,,,,,,All Time,0.33614658523042745,0.3770739064856712,0.4249384741591469,0.3771626297577855,0.4756706175920149,0.578691184424013,,,0.5881470367591898,0.771438332763922,,,,,,,,
25-12-2019,Spot Prices,3.028,1.75,1.554,1.105,1.525,1.082,,,2.365,2.258,,,,,,,,,All Time,0.3362576346474181,0.3770739064856712,0.4249384741591469,0.38235294117647056,0.4756706175920149,0.5851811790156842,,,0.5913978494623657,0.771438332763922,,,,,,,,
26-12-2019,Spot Prices,3.03,1.75,1.556,1.115,1.53,1.09,,,2.371,2.258,,,,,,,,,All Time,0.33647973348139915,0.3770739064856712,0.425485370522286,0.3858131487889273,0.4772301933873986,0.5895078420767983,,,0.592898224556139,0.771438332763922,,,,,,,,
27-12-2019,Spot Prices,3.03,1.75,1.558,1.125,1.53,1.09,,,2.373,2.258,,,,,,,,,All Time,0.33647973348139915,0.3770739064856712,0.4260322668854252,0.38927335640138405,0.4772301933873986,0.5895078420767983,,,0.5933983495873969,0.771438332763922,,,,,,,,
30-12-2019,Spot Prices,3.03,1.75,1.5659999999999998,1.135,1.53,1.092,,,2.387,2.258,,,,,,,,,All Time,0.33647973348139915,0.3770739064856712,0.42821985233798193,0.3927335640138408,0.4772301933873986,0.5905895078420769,,,0.5968992248062016,0.771438332763922,,,,,,,,
31-12-2019,Spot Prices,3.03,1.76,1.568,1.145,1.53,1.092,,,2.396,2.258,,,,,,,,,All Time,0.33647973348139915,0.37922861452273215,0.42876674870112114,0.39619377162629754,0.4772301933873986,0.5905895078420769,,,0.5991497874468618,0.771438332763922,,,,,,,,
02-01-2020,Spot Prices,3.03,1.76,1.579,1.15,1.535,1.092,,,2.395,2.258,,,,,,,,,All Time,0.33647973348139915,0.37922861452273215,0.43177467869838665,0.3979238754325259,0.4787897691827822,0.5905895078420769,,,0.5988997249312329,0.771438332763922,,,,,,,,
03-01-2020,Spot Prices,3.05,1.7930000000000001,1.598,1.15,1.545,1.092,,,2.4019999999999997,2.262,,,,,,,,,All Time,0.3387007218212104,0.3863391510450334,0.4369701941482089,0.3979238754325259,0.4819089207735495,0.5905895078420769,,,0.6006501625406351,0.7728049197130167,,,,,,,,
06-01-2020,Spot Prices,3.073,1.82,1.601,1.155,1.55,1.092,,,2.4019999999999997,2.262,,,,,,,,,All Time,0.3412548584119933,0.39215686274509803,0.4377905386929177,0.39965397923875434,0.4834684965689332,0.5905895078420769,,,0.6006501625406351,0.7728049197130167,,,,,,,,
07-01-2020,Spot Prices,3.127,1.9,1.6059999999999999,1.16,1.5530000000000002,1.092,,,2.42,2.287,,,,,,,,,All Time,0.3472515269294836,0.40939452704158585,0.43915777960076563,0.40138408304498263,0.48440424204616345,0.5905895078420769,,,0.6051512878219555,0.7813460881448582,,,,,,,,
08-01-2020,Spot Prices,3.147,1.953,1.611,1.175,1.565,1.092,,,2.427,2.287,,,,,,,,,All Time,0.3494725152692948,0.42081447963800905,0.4405250205086136,0.40657439446366783,0.48814722395508414,0.5905895078420769,,,0.6069017254313579,0.7813460881448582,,,,,,,,
13-01-2020,Spot Prices,3.2,2.017,1.6230000000000002,1.195,1.5730000000000002,1.092,,,2.458,2.3,,,,,,,,,All Time,0.3553581343697945,0.43460461107519927,0.4438063986874488,0.4134948096885813,0.49064254522769807,0.5905895078420769,,,0.614653663415854,0.7857874957294158,,,,,,,,
14-01-2020,Spot Prices,3.217,2.023,1.633,1.21,1.575,1.092,,,2.481,2.3080000000000003,,,,,,,,,All Time,0.3572459744586341,0.4358974358974359,0.44654088050314467,0.4186851211072664,0.49126637554585145,0.5905895078420769,,,0.6204051012753189,0.7885206696276051,,,,,,,,
15-01-2020,Spot Prices,3.267,2.033,1.645,1.215,1.575,1.1079999999999999,,,2.489,2.3080000000000003,,,,,,,,,All Time,0.3627984453081621,0.4380521439344969,0.4498222586819798,0.4204152249134948,0.49126637554585145,0.599242833964305,,,0.6224056014003501,0.7885206696276051,,,,,,,,
16-01-2020,Spot Prices,3.33,2.043,1.659,1.22,1.578,1.122,,,2.489,2.3080000000000003,,,,,,,,,All Time,0.3697945585785674,0.4402068519715579,0.45365053322395404,0.42214532871972316,0.4922021210230817,0.6068144943212548,,,0.6224056014003501,0.7885206696276051,,,,,,,,
17-01-2020,Spot Prices,3.343,2.057,1.693,1.225,1.5930000000000002,1.126,,,2.49,2.3080000000000003,,,,,,,,,All Time,0.3712382009994447,0.4432234432234432,0.46294777139732024,0.42387543252595156,0.4968808484092327,0.6089778258518117,,,0.6226556639159792,0.7885206696276051,,,,,,,,
20-01-2020,Spot Prices,3.35,2.06,1.705,1.23,1.5930000000000002,1.1340000000000001,,,2.49,2.3080000000000003,,,,,,,,,All Time,0.3720155469183787,0.44386985563456155,0.46622914957615536,0.4256055363321799,0.4968808484092327,0.613304488912926,,,0.6226556639159792,0.7885206696276051,,,,,,,,
21-01-2020,Spot Prices,3.367,2.063,1.729,1.235,1.595,1.138,,,2.49,2.3080000000000003,,,,,,,,,All Time,0.3739033870072182,0.44451626804567984,0.4727919059338256,0.4273356401384083,0.4975046787273861,0.6154678204434829,,,0.6226556639159792,0.7885206696276051,,,,,,,,
22-01-2020,Spot Prices,3.377,2.0669999999999997,1.736,1.24,1.6,1.1420000000000001,,,2.49,2.3080000000000003,,,,,,,,,All Time,0.37501388117712375,0.4453781512605041,0.4747060432048127,0.42906574394463665,0.49906425452276976,0.6176311519740401,,,0.6226556639159792,0.7885206696276051,,,,,,,,
03-02-2020,Spot Prices,3.44,2.09,1.755,1.25,1.605,1.15,,,2.503,2.324,,,,,,,,,All Time,0.3820099944475291,0.4503339797457444,0.4799015586546349,0.4325259515570934,0.5006238303181534,0.6219578150351541,,,0.6259064766191549,0.7939870174239836,,,,,,,,
04-02-2020,Spot Prices,3.487,2.1069999999999998,1.768,1.255,1.608,1.1540000000000001,,,2.503,2.315,,,,,,,,,All Time,0.3872293170460855,0.45399698340874806,0.4834563850150396,0.43425605536332174,0.5015595757953836,0.6241211465657113,,,0.6259064766191549,0.7909121967885206,,,,,,,,
05-02-2020,Spot Prices,3.447,2.097,1.7690000000000001,1.265,1.6130000000000002,1.1540000000000001,,,2.5069999999999997,2.315,,,,,,,,,All Time,0.38278734036646306,0.45184227537168714,0.4837298331966093,0.4377162629757785,0.5031191515907674,0.6241211465657113,,,0.6269067266816704,0.7909121967885206,,,,,,,,
06-02-2020,Spot Prices,3.427,2.097,1.771,1.28,1.6130000000000002,1.1540000000000001,,,2.544,2.315,,,,,,,,,All Time,0.38056635202665184,0.45184227537168714,0.4842767295597484,0.4429065743944637,0.5031191515907674,0.6241211465657113,,,0.63615903975994,0.7909121967885206,,,,,,,,
10-02-2020,Spot Prices,3.4130000000000003,2.097,1.77,1.29,1.62,1.1540000000000001,,,2.563,2.315,,,,,,,,,All Time,0.379011660188784,0.45184227537168714,0.48400328137817883,0.4463667820069204,0.5053025577043044,0.6241211465657113,,,0.6409102275568893,0.7909121967885206,,,,,,,,
11-02-2020,Spot Prices,3.4130000000000003,2.0669999999999997,1.775,1.295,1.62,1.158,,,2.563,2.315,,,,,,,,,All Time,0.379011660188784,0.4453781512605041,0.4853705222860268,0.44809688581314877,0.5053025577043044,0.6262844780962682,,,0.6409102275568893,0.7909121967885206,,,,,,,,
12-02-2020,Spot Prices,3.4130000000000003,2.033,1.775,1.3,1.61,1.158,,,2.563,2.315,,,,,,,,,All Time,0.379011660188784,0.4380521439344969,0.4853705222860268,0.44982698961937717,0.5021834061135371,0.6262844780962682,,,0.6409102275568893,0.7909121967885206,,,,,,,,
13-02-2020,Spot Prices,3.4130000000000003,2.0,1.775,1.31,1.615,1.158,,,2.563,2.315,,,,,,,,,All Time,0.379011660188784,0.43094160741219567,0.4853705222860268,0.4532871972318339,0.5037429819089208,0.6262844780962682,,,0.6409102275568893,0.7909121967885206,,,,,,,,
14-02-2020,Spot Prices,3.4130000000000003,2.0,1.7690000000000001,1.32,1.615,1.158,,,2.563,2.315,,,,,,,,,All Time,0.379011660188784,0.43094160741219567,0.4837298331966093,0.45674740484429066,0.5037429819089208,0.6262844780962682,,,0.6409102275568893,0.7909121967885206,,,,,,,,
17-02-2020,Spot Prices,3.3930000000000002,2.0,1.7690000000000001,1.34,1.608,1.158,,,2.563,2.315,,,,,,,,,All Time,0.3767906718489728,0.43094160741219567,0.4837298331966093,0.46366782006920415,0.5015595757953836,0.6262844780962682,,,0.6409102275568893,0.7909121967885206,,,,,,,,
18-02-2020,Spot Prices,3.38,2.0,1.764,1.35,1.608,1.1540000000000001,,,2.559,2.315,,,,,,,,,All Time,0.37534702942809545,0.43094160741219567,0.48236259228876127,0.4671280276816609,0.5015595757953836,0.6241211465657113,,,0.6399099774943737,0.7909121967885206,,,,,,,,
19-02-2020,Spot Prices,3.3169999999999997,2.0,1.7519999999999998,1.36,1.608,1.1540000000000001,,,2.559,2.315,,,,,,,,,All Time,0.3683509161576901,0.43094160741219567,0.4790812141099261,0.47058823529411764,0.5015595757953836,0.6241211465657113,,,0.6399099774943737,0.7909121967885206,,,,,,,,
20-02-2020,Spot Prices,3.3169999999999997,2.003,1.749,1.37,1.595,1.1540000000000001,,,2.5580000000000003,2.315,,,,,,,,,All Time,0.3683509161576901,0.43158801982331396,0.4782608695652174,0.4740484429065744,0.4975046787273861,0.6241211465657113,,,0.6396599149787449,0.7909121967885206,,,,,,,,
21-02-2020,Spot Prices,3.3169999999999997,2.003,1.749,1.38,1.59,1.1540000000000001,,,2.57,2.315,,,,,,,,,All Time,0.3683509161576901,0.43158801982331396,0.4782608695652174,0.4775086505190311,0.49594510293200245,0.6241211465657113,,,0.6426606651662916,0.7909121967885206,,,,,,,,
24-02-2020,Spot Prices,3.3169999999999997,2.003,1.7630000000000001,1.385,1.595,1.1540000000000001,,,2.5780000000000003,2.315,,,,,,,,,All Time,0.3683509161576901,0.43158801982331396,0.4820891441071917,0.4792387543252595,0.4975046787273861,0.6241211465657113,,,0.644661165291323,0.7909121967885206,,,,,,,,
25-02-2020,Spot Prices,3.343,2.0069999999999997,1.786,1.39,1.62,1.1540000000000001,,,2.605,2.315,,,,,,,,,All Time,0.3712382009994447,0.43244990303813824,0.4883784522832923,0.4809688581314878,0.5053025577043044,0.6241211465657113,,,0.6514128532133033,0.7909121967885206,,,,,,,,
26-02-2020,Spot Prices,3.353,2.03,1.788,1.41,1.653,1.1640000000000001,,,2.633,2.315,,,,,,,,,All Time,0.3723486951693504,0.4374057315233785,0.4889253486464315,0.4878892733564013,0.5155957579538365,0.6295294753921039,,,0.6584146036509128,0.7909121967885206,,,,,,,,
28-02-2020,Spot Prices,3.427,2.09,1.8719999999999999,1.45,1.785,1.212,,,2.6189999999999998,2.315,,,,,,,,,All Time,0.38056635202665184,0.4503339797457444,0.5118949958982772,0.5017301038062283,0.556768558951965,0.6554894537587885,,,0.654913728432108,0.7909121967885206,,,,,,,,
02-03-2020,Spot Prices,3.447,2.103,1.9,1.46,1.805,1.228,,,2.654,2.315,,,,,,,,,All Time,0.38278734036646306,0.4531351001939238,0.5195515449822259,0.5051903114186851,0.5630068621334996,0.6641427798810168,,,0.6636659164791198,0.7909121967885206,,,,,,,,
03-03-2020,Spot Prices,3.517,2.137,1.915,1.48,1.83,1.256,,,2.66,2.315,,,,,,,,,All Time,0.3905607995558023,0.460461107519931,0.5236532677057698,0.5121107266435986,0.5708047411104179,0.6792861005949162,,,0.6651662915728933,0.7909121967885206,,,,,,,,
04-03-2020,Spot Prices,3.53,2.1630000000000003,1.933,1.49,1.81,1.26,,,2.6460000000000004,2.315,,,,,,,,,All Time,0.39200444197667955,0.46606334841628966,0.5285753349740224,0.5155709342560554,0.5645664379288833,0.6814494321254733,,,0.6616654163540887,0.7909121967885206,,,,,,,,
05-03-2020,Spot Prices,3.563,2.217,1.9509999999999998,1.51,1.81,1.264,,,2.6460000000000004,2.315,,,,,,,,,All Time,0.3956690727373681,0.4776987718164189,0.533497402242275,0.5224913494809689,0.5645664379288833,0.6836127636560303,,,0.6616654163540887,0.7909121967885206,,,,,,,,
06-03-2020,Spot Prices,3.563,2.2230000000000003,1.9869999999999999,1.54,1.8130000000000002,1.28,,,2.6060000000000003,2.315,,,,,,,,,All Time,0.3956690727373681,0.47899159663865554,0.5433415367787804,0.532871972318339,0.5655021834061135,0.6922660897782585,,,0.6516629157289323,0.7909121967885206,,,,,,,,
